Datetime,Timestamp,Price,VIX,1-Year-LIBOR,1-Year-VM,90-Calls,90-Calls-P,90-Calls-ROI,90-Puts,90-Puts-P,90-Puts-ROI
2010-02-05,1265346000000,27.9228,26.11,0.84594,49.30323834009014,6.780138531054767,21.489341468945234,316.9454631423614,3.7761660681936924,-3.7761660681936924,-100.0
2010-02-08,1265605200000,27.7314,26.51,0.8375,49.30465648874649,6.732772020439805,22.144667979560197,328.9086265260715,3.7514794484960188,-3.7514794484960188,-100.0
2010-02-09,1265691600000,28.0271,26.0,0.8425,49.30985882676088,6.80570010198813,23.24130989801187,341.4977085343865,3.791367328927892,-3.791367328927892,-100.0
2010-02-10,1265778000000,27.8737,25.4,0.84625,49.26875978983546,6.764833152218921,23.475936847781085,347.0290592470974,3.7660658211319618,-3.7660658211319618,-100.0
2010-02-11,1265864400000,28.3814,23.96,0.85,49.2614951377811,6.887785031999849,23.754654968000153,344.88089941307385,3.8334474633545472,-3.8334474633545472,-100.0
2010-02-12,1265950800000,28.6257,22.73,0.86188,49.26488110769618,6.94891741515819,24.216552584841814,348.4938895951828,3.8652542976279953,-3.8652542976279953,-100.0
2010-02-16,1266296400000,29.0571,22.25,0.85375,49.19056079209507,7.044911871289125,24.43369812871088,346.82759096374383,3.916884745763083,-3.916884745763083,-100.0
2010-02-17,1266382800000,28.9357,21.72,0.85125,49.18864429205357,7.014961917126474,23.027208082873525,328.25849027996037,3.900649154849047,-3.900649154849047,-100.0
2010-02-18,1266469200000,28.9897,20.63,0.85563,49.17316894777939,7.027016415697414,22.85655358430259,325.26683064585,3.905758639193481,-3.905758639193481,-100.0
2010-02-19,1266555600000,28.81,20.02,0.85063,49.05782496627201,6.970993060854221,22.88280693914578,328.2574912840572,3.870368628091809,-3.870368628091809,-100.0
2010-02-22,1266814800000,28.6308,19.94,0.85375,49.061186712592594,6.928370046675946,23.982509953324055,346.1493798939081,3.8462345608390596,-3.8462345608390596,-100.0
2010-02-23,1266901200000,28.1513,21.37,0.8775,49.080465830331384,6.817219301080236,23.405210698919763,343.3248904756672,3.7807370128484106,-3.7807370128484106,-100.0
2010-02-24,1266987600000,28.6651,20.27,0.87313,49.05627147400646,6.938621638833821,23.344188361166182,336.4384106277577,3.847836939615334,-3.847836939615334,-100.0
2010-02-25,1267074000000,28.8571,20.1,0.86688,48.80190367110284,6.958174408911509,20.980435591088487,301.52212862354116,3.8482966597844825,-3.8482966597844825,-100.0
2010-02-26,1267160400000,29.2314,19.5,0.85438,48.81049339088077,7.047704843331564,20.018335156668435,284.04048696235475,3.9007498084658767,-3.9007498084658767,-100.0
2010-03-01,1267419600000,29.8557,19.26,0.84,48.24448845520616,7.1361607713518875,16.45230922864811,230.54846654654835,3.9258270087641236,-3.9258270087641236,-100.0
2010-03-02,1267506000000,29.8357,19.06,0.83938,48.08916734522021,7.114798711393224,19.463071288606777,273.5575815720514,3.906780606655815,-3.906780606655815,-100.0
2010-03-03,1267592400000,29.9043,18.83,0.83938,47.9199123846891,7.113136423072385,17.928693576927614,252.05046705941925,3.897742254023264,-3.897742254023264,-100.0
2010-03-04,1267678800000,30.1014,18.72,0.83625,47.527640926557055,7.11755658015716,19.176883419842838,269.43071268735036,3.88181054837162,-3.88181054837162,-100.0
2010-03-05,1267765200000,31.2786,17.42,0.83438,47.54271378223312,7.39732600590197,18.30763399409803,247.48988998850737,4.035559054927804,-4.035559054927804,-100.0
2010-03-08,1268024400000,31.2971,17.79,0.83406,47.53016620972322,7.400258195431714,19.205151804568285,259.52002345572083,4.03659228500317,-4.03659228500317,-100.0
2010-03-09,1268110800000,31.86,17.92,0.85063,47.510288926538415,7.5334613965362305,18.14683860346377,240.88314319639852,4.104586199458462,-4.104586199458462,-100.0
2010-03-10,1268197200000,32.12,18.57,0.8675,47.44852412393709,7.590300145799112,17.850299854200887,235.17251638698662,4.128607852017231,-4.128607852017231,-100.0
2010-03-11,1268283600000,32.2143,18.06,0.85875,44.45697356617452,7.268336466839015,16.031593533160986,220.56757562481275,3.798996184004274,-3.798996184004274,-100.0
2010-03-12,1268370000000,32.3714,17.58,0.8575,44.019948192873585,7.2532687071448265,14.473871292855176,199.54963585724735,3.7673705027232707,-3.7673705027232707,-100.0
2010-03-15,1268625600000,31.9771,18.0,0.86125,43.89228817282852,7.150951752421021,14.989658247578982,209.61766722176657,3.7064435563007407,-3.7064435563007407,-100.0
2010-03-16,1268712000000,32.0643,17.69,0.86838,43.27205551733203,7.100784988639695,17.412745011360304,245.22281746621482,3.644843937101797,-3.644843937101797,-100.0
2010-03-17,1268798400000,32.0171,16.91,0.86719,43.186004005931736,7.080360300762308,17.844249699237697,252.02459961418197,3.629846480353411,-3.629846480353411,-100.0
2010-03-18,1268884800000,32.0928,16.62,0.87175,43.179958040378004,7.097088941067225,17.407991058932772,245.2835409487632,3.637111172010128,-3.637111172010128,-100.0
2010-03-19,1268971200000,31.75,16.97,0.85906,42.4114869930145,6.93267906289112,19.28942093710888,278.2390582647952,3.5132540498292855,-3.5132540498292855,-100.0
2010-03-22,1269230400000,32.1071,16.87,0.85688,42.415953807997695,7.010835947379613,19.802774052620386,282.4595269558678,3.553576386246915,-3.553576386246915,-100.0
2010-03-23,1269316800000,32.6228,16.35,0.89469,42.41384703054885,7.1289510594939145,19.22332894050609,269.6515767899065,3.6051570374569692,-3.6051570374569692,-100.0
2010-03-24,1269403200000,32.7671,17.55,0.89125,41.82784593809732,7.091753514391165,18.39355648560884,259.36542278694736,3.553378191672536,-3.553378191672536,-100.0
2010-03-25,1269489600000,32.3786,18.4,0.89375,40.46576967510512,6.851520138776831,18.440539861223172,269.14523328709464,3.35437518063115,-3.35437518063115,-100.0
2010-03-26,1269576000000,32.9857,17.77,0.90844,40.18260599116642,6.949164690278689,16.79940530972131,241.74711722147407,3.3821262103434293,-3.3821262103434293,-100.0
2010-03-29,1269835200000,33.1986,17.59,0.90969,39.84098734071099,6.954011350709385,17.415848649290623,250.4432013547694,3.363579987015971,-3.363579987015971,-100.0
2010-03-30,1269921600000,33.6921,17.13,0.91469,39.73466923580917,7.045493196906271,17.478716803093725,248.0836516990572,3.40018738971291,-3.40018738971291,-100.0
2010-03-31,1270008000000,33.5714,17.59,0.91469,39.541368559780466,6.997260065770423,17.66557993422958,252.46424697928583,3.3650133558410538,-3.3650133558410538,-100.0
2010-04-01,1270094400000,33.71,17.47,0.92,39.53571238591611,7.026329513010474,16.560370486989527,235.69020576568627,3.377490731094065,-3.377490731094065,-100.0
2010-04-02,1270180800000,34.07,17.02,0.915,39.03618091660903,7.040273766971342,16.573826233028655,235.41451343530002,3.3539870024650824,-3.3539870024650824,-100.0
2010-04-05,1270440000000,34.22,16.23,0.915,38.77132876143533,7.039185266512657,17.108514733487347,243.04680280084776,3.336668886078133,-3.336668886078133,-100.0
2010-04-06,1270526400000,34.3714,16.62,0.915,38.7599086003392,7.06893948800548,17.611100511994522,249.13355874494184,3.350042015227361,-3.350042015227361,-100.0
2010-04-07,1270612800000,34.2786,16.48,0.95,38.72103955401195,7.050923939878398,18.235436060121604,258.6247733717022,3.3313696515288864,-3.3313696515288864,-100.0
2010-04-08,1270699200000,34.5414,16.14,0.9425,38.51589747447805,7.078664213163133,19.048375786836868,269.0956261410939,3.3329032103752336,-3.3329032103752336,-100.0
2010-04-09,1270785600000,34.6128,15.58,0.93356,37.95128397870609,7.022695575539689,20.63008442446031,293.7630458639794,3.2719507118366753,-3.2719507118366753,-100.0
2010-04-12,1271044800000,34.6328,16.2,0.93606,37.78234771301593,7.006496686789216,20.888283313210785,298.12735589521856,3.252812576684791,-3.252812576684791,-100.0
2010-04-13,1271131200000,35.0986,15.59,0.94094,37.484419628470135,7.064624503296628,20.223735496703373,286.26766344433724,3.258927420566449,-3.258927420566449,-100.0
2010-04-14,1271217600000,35.56,15.89,0.93594,37.38960213840462,7.1447189870731656,18.254081012926836,255.49053847959135,3.290578135600299,-3.290578135600299,-100.0
2010-04-15,1271304000000,35.3428,18.36,0.94656,37.3899922857006,7.1029608807734235,18.845619119226583,265.32060975076826,3.2690146516348424,-3.2690146516348424,-100.0
2010-04-16,1271390400000,35.2957,17.34,0.94594,37.279287051525195,7.079591882254807,18.749978117745197,264.8454660888368,3.250950102013256,-3.250950102013256,-100.0
2010-04-19,1271649600000,34.9414,15.73,0.94438,36.780556547600334,6.946760833527051,18.64307916647295,268.37082221826506,3.157037113116857,-3.157037113116857,-100.0
2010-04-20,1271736000000,37.0314,16.32,0.93313,36.88903852799958,7.374405643931343,16.013034356068662,217.14338930143268,3.3617161471209354,-3.3617161471209354,-100.0
2010-04-21,1271822400000,38.0671,16.47,0.94094,36.93500335470656,7.588287164613838,13.947022835386157,183.79671898059894,3.4607193579777356,-3.4607193579777356,-100.0
2010-04-22,1271908800000,38.69,16.62,0.9525,36.883021886265134,7.707554457071694,11.945745542928307,154.98749453489836,3.5084590073236797,-3.5084590073236797,-100.0
2010-04-23,1271995200000,38.5,17.47,0.96297,36.86898124947841,7.669775741181589,11.194524258818412,145.95634392165172,3.4877080583443973,-3.4877080583443973,-100.0
2010-04-26,1272254400000,37.4343,22.81,0.97875,36.69280045131722,7.437117984031371,12.086312015968634,162.51338276358925,3.3655470531088696,-3.3655470531088696,-100.0
2010-04-27,1272340800000,37.3714,21.08,0.99313,36.29464707715882,7.374837117593586,13.026602882406415,176.63580462448238,3.3053183995284705,-3.3053183995284705,-100.0
2010-04-28,1272427200000,38.3771,18.44,0.99875,35.8877642024057,7.5193928336683555,11.851217166331644,157.60869831494088,3.338437610104176,-3.338437610104176,-100.0
2010-04-29,1272513600000,37.2986,22.05,1.015,35.91550195787346,7.314723198281094,11.94513680171891,163.3026497096422,3.245863819503686,-3.245863819503686,-100.0
2010-04-30,1272600000000,38.05,20.19,1.01438,35.91569527118325,7.461991085411938,13.837308914588064,185.4372211947527,3.3113725605861024,-3.3113725605861024,-100.0
2010-05-03,1272859200000,36.9543,23.84,1.01563,35.82821622952115,7.235968789611778,16.68946121038822,230.64584294985107,3.2044612691646535,-3.2044612691646535,-100.0
2010-05-04,1272945600000,36.5693,24.91,1.01563,35.33242825659821,7.096833111293371,17.446496888706633,245.83496068047,3.1073269383314432,-3.1073269383314432,-100.0
2010-05-05,1273032000000,35.1786,32.8,1.04,35.4540250593372,6.846251530684636,19.84010846931536,289.7952022415881,3.000826127233424,-3.000826127233424,-100.0
2010-05-06,1273118400000,33.6943,40.95,1.065,34.33892654884138,6.429765496551994,23.531064503448007,365.9708043173068,2.739089303403631,-2.739089303403631,-100.0
2010-05-07,1273204800000,36.2843,28.84,1.13,34.78095126965752,6.9920677893236345,20.35066221067637,291.0535598889689,2.996703541302818,-2.996703541302818,-100.0
2010-05-10,1273464000000,36.6457,28.32,1.0975,34.60626333390455,7.033294269507078,20.30557573049293,288.7064717102478,3.008735419968488,-3.008735419968488,-100.0
2010-05-11,1273550400000,37.4414,25.52,1.09875,34.56493576434051,7.180823656484137,16.067616343515866,223.75728902640768,3.0684616364211443,-3.0684616364211443,-100.0
2010-05-12,1273636800000,36.9086,26.68,1.0975,34.39962753639665,7.0570321447739275,16.198027855226073,229.53031136781053,3.003600698408329,-3.003600698408329,-100.0
2010-05-13,1273723200000,36.26,31.24,1.09219,34.31031526974355,6.9207052313027475,16.569594768697257,239.4206112659159,2.9402193004632675,-2.9402193004632675,-100.0
2010-05-14,1273809600000,36.3171,30.84,1.10563,34.195656542028004,6.919487138976454,18.36222286102355,265.36970865357705,2.928388079172503,-2.928388079172503,-100.0
2010-05-17,1274068800000,36.0514,33.55,1.11938,33.945049888936914,6.839758359771693,17.538281640228305,256.4166848843725,2.8734466279115676,-2.8734466279115676,-100.0
2010-05-18,1274155200000,35.4771,35.32,1.115,33.916153456480956,6.726428518336327,18.572781481663675,276.1165368967208,2.8246832344158825,-2.8246832344158825,-100.0
2010-05-19,1274241600000,33.9657,45.79,1.13,33.806124449407044,6.429383399281637,20.81428660071837,323.73690147400407,2.6893265857562128,-2.6893265857562128,-100.0
2010-05-20,1274328000000,34.6171,40.1,1.135,33.83420720600862,6.556963032035959,20.13764696796404,307.11850699135687,2.743638542411274,-2.743638542411274,-100.0
2010-05-21,1274414400000,35.2514,38.32,1.15438,33.813659671708876,6.678041263714615,19.421398736285386,290.824778843645,2.788765462655162,-2.788765462655162,-100.0
2010-05-24,1274673600000,35.0314,34.61,1.17656,33.69023959899496,6.625205535765129,18.490834464234876,279.0982764899144,2.753290324819451,-2.753290324819451,-100.0
2010-05-25,1274760000000,34.8727,35.02,1.22413,33.59459970222229,6.591984545281875,18.795385454718122,285.12484101878954,2.722858059326315,-2.722858059326315,-100.0
2010-05-26,1274846400000,36.1928,29.68,1.218,33.560351318397025,6.836069951618985,18.171810048381023,265.8224707615433,2.8224508780605664,-2.8224508780605664,-100.0
2010-05-27,1274932800000,36.6971,32.07,1.21263,33.57109141928977,6.931693984098889,17.218016015901117,248.3955012353223,2.8639024508412696,-2.8639024508412696,-100.0
2010-05-28,1275019200000,37.2614,35.54,1.20406,33.06647045919639,6.971097435486286,16.597942564513716,238.0965510541008,2.8435939614488515,-2.8435939614488515,-100.0
2010-06-01,1275364800000,37.7071,30.17,1.20406,33.07483071403208,7.055580187895735,17.04082981210427,241.52272893643558,2.8787058287498883,-2.8787058287498883,-100.0
2010-06-02,1275451200000,37.5886,29.46,1.20875,33.07751548796274,7.034660304261713,15.604199695738288,221.81880888100602,2.8693447863910517,-2.8693447863910517,-100.0
2010-06-03,1275537600000,36.5664,35.48,1.20625,32.89758130309894,6.819970781670619,15.30166921832938,224.36561252511825,2.7687414530711862,-2.7687414530711862,-100.0
2010-06-04,1275624000000,35.8486,36.57,1.205,32.95005579991978,6.692416249004943,15.989543750995061,238.9203414143951,2.7211111895426097,-2.7211111895426097,-100.0
2010-06-07,1275883200000,35.6186,33.7,1.19656,32.92305637000528,6.644589163767581,15.478670836232421,232.95151069138163,2.7014367809936637,-2.7014367809936637,-100.0
2010-06-08,1275969600000,34.7428,33.73,1.20625,33.00027070821785,6.4922785227776245,17.786301477222374,273.96085079869266,2.643087726919557,-2.643087726919557,-100.0
2010-06-09,1276056000000,35.7871,30.57,1.19656,33.07086425490309,6.694451173834299,16.064258826165702,239.96379104166016,2.7326450209375412,-2.7326450209375412,-100.0
2010-06-10,1276142400000,36.2157,28.79,1.19063,33.07467903451858,6.774009609036227,14.547560390963774,214.7555322560803,2.7666652489188444,-2.7666652489188444,-100.0
2010-06-11,1276228800000,36.3257,28.58,1.1825,33.05439975714909,6.790506910858692,14.079163089141314,207.33596584118544,2.773617415915041,-2.773617415915041,-100.0
2010-06-14,1276488000000,37.0986,25.87,1.18031,32.72989990712118,6.892634000009291,12.434325999990708,180.40020694518157,2.7909999851156417,-2.7909999851156417,-100.0
2010-06-15,1276574400000,38.1786,25.92,1.18563,32.64383494604419,7.082893408652996,12.343466591347006,174.27152830321145,2.860047726980879,-2.860047726980879,-100.0
2010-06-16,1276660800000,38.8386,25.05,1.19156,32.62495236541308,7.20396749261678,11.57269250738322,160.6433193826023,2.906072429537419,-2.906072429537419,-100.0
2010-06-17,1276747200000,39.1534,23.95,1.18875,32.56223628877593,7.253247329672217,9.935792670327789,136.98405994900494,2.921494846801897,-2.921494846801897,-100.0
2010-06-18,1276833600000,38.5957,24.88,1.19,32.568825801745305,7.151065320313069,10.051404679686936,140.55814384935434,2.8805851379691454,-2.8805851379691454,-100.0
2010-06-21,1277092800000,39.1214,27.05,1.18313,32.50808636962599,7.238817248352991,11.28332275164701,155.87246320128116,2.912560530724127,-2.912560530724127,-100.0
2010-06-22,1277179200000,38.71,26.91,1.175,32.46403414442892,7.155141213628866,11.320158786371138,158.2101379747599,2.8771785514486083,-2.8771785514486083,-100.0
2010-06-23,1277265600000,38.4286,29.74,1.17875,32.45506446419264,7.102669852477522,12.911590147522478,181.78502472586015,2.854523789660659,-2.854523789660659,-100.0
2010-06-24,1277352000000,38.1,28.53,1.17938,32.369603623722625,7.030732682158405,14.097867317841594,200.51775476568977,2.8186986944035155,-2.8186986944035155,-100.0
2010-06-25,1277438400000,38.3286,29.0,1.18313,32.29650442164415,7.063914609265879,14.111745390734121,199.7723099911692,2.825330018036789,-2.825330018036789,-100.0
2010-06-28,1277697600000,36.5957,34.13,1.17563,32.53058745239828,6.772928538051879,16.435241461948124,242.66078358292336,2.728418680708833,-2.728418680708833,-100.0
2010-06-29,1277784000000,35.9328,34.54,1.17438,32.26089254361825,6.616300581678331,16.89417941832167,255.34177611435226,2.6454531045705796,-2.6454531045705796,-100.0
2010-06-30,1277870400000,35.4971,32.86,1.17313,31.96690026464413,6.499576531913156,17.13733346808684,263.6684618442742,2.5772718984531213,-2.5772718984531213,-100.0
2010-07-01,1277956800000,35.2771,30.12,1.17313,31.560903045110308,6.409576209257004,17.649633790743,275.36350633061494,2.511580801603051,-2.511580801603051,-100.0
2010-07-02,1278043200000,35.5186,29.65,1.17188,31.561780335997767,6.453332186697214,17.81132781330279,276.0020296184156,2.5290468053614763,-2.5290468053614763,-100.0
2010-07-06,1278388800000,36.9521,26.84,1.16375,31.694670487865974,6.729262362099831,15.99094763790017,237.63299418913246,2.649268607835559,-2.649268607835559,-100.0
2010-07-07,1278475200000,36.87,25.71,1.16313,31.688272402280056,6.713373865324115,15.647926134675892,233.08587378844607,2.6426483766462336,-2.6426483766462336,-100.0
2010-07-08,1278561600000,37.0886,24.98,1.16188,31.55743630983068,6.736096780302276,14.196963219697729,210.75948999445126,2.641648630731286,-2.641648630731286,-100.0
2010-07-09,1278648000000,36.755,24.43,1.15438,31.54605575023339,6.672623537412367,14.382176462587633,215.54005530132184,2.6174560244074865,-2.6174560244074865,-100.0
2010-07-12,1278907200000,35.9711,24.56,1.14625,31.483153828017546,6.520940574094926,15.536469425905072,238.2550377414144,2.5548624024054547,-2.5548624024054547,-100.0
2010-07-13,1278993600000,36.1038,24.89,1.14375,31.46632767476375,6.542419649547021,15.565560350452976,237.91748594926486,2.5625134147844584,-2.5625134147844584,-100.0
2010-07-14,1279080000000,35.9214,25.14,1.145,31.453936620066703,6.50805610348063,17.726983896519375,272.3852347713882,2.5478572346159165,-2.5478572346159165,-100.0
2010-07-15,1279166400000,35.7,26.25,1.14063,31.46136319456635,6.468052146841256,18.03694785315874,278.86212794322137,2.5336499192362822,-2.5336499192362822,-100.0
2010-07-16,1279252800000,35.0828,25.97,1.13375,31.419343653562304,6.349858656289793,19.011321343710208,299.3975515483124,2.485624165633938,-2.485624165633938,-100.0
2010-07-19,1279512000000,35.9843,23.93,1.12688,31.372942522395,6.505947257082276,18.726782742917727,287.8409861458996,2.5446159366955516,-2.5446159366955516,-100.0
2010-07-20,1279598400000,36.32,25.64,1.11656,31.308521561455134,6.556572597895091,18.83112740210491,287.2099274573795,2.561621519147785,-2.561621519147785,-100.0
2010-07-21,1279684800000,37.0034,24.63,1.10188,31.06729988709932,6.646153360559325,17.570786639440684,264.37528125234184,2.580867925857463,-2.580867925857463,-100.0
2010-07-22,1279771200000,37.1343,23.47,1.0875,31.048353459330748,6.664435716919538,17.78899428308046,266.92423843054127,2.5895228811647186,-2.5895228811647186,-100.0
2010-07-23,1279857600000,37.04,22.73,1.08,30.99578519318234,6.639309183246571,17.881790816753433,269.3320995183625,2.5772175586631523,-2.5772175586631523,-100.0
2010-07-26,1280116800000,37.7257,23.19,1.07469,31.02167062398711,6.764558288873101,18.0294117111269,266.527553480959,2.629051113976903,-2.629051113976903,-100.0
2010-07-27,1280203200000,37.28,24.25,1.08031,30.759290887548328,6.651834553478576,18.858965446521427,283.5152512423679,2.563319787023989,-2.563319787023989,-100.0
2010-07-28,1280289600000,36.8728,24.13,1.07469,30.778323033597403,6.580523646555498,19.952556353444507,303.2062100998368,2.5385117300499775,-2.5385117300499775,-100.0
2010-07-29,1280376000000,36.75,23.5,1.06438,30.572664528508103,6.530443799217849,20.737356200782152,317.5489574424615,2.505267025955737,-2.505267025955737,-100.0
2010-07-30,1280462400000,37.4071,22.01,1.05044,30.596396433392325,6.6475469171875154,19.933163082812488,299.8574260720815,2.555042618898538,-2.555042618898538,-100.0
2010-08-02,1280721600000,37.4186,22.63,1.03669,30.305201735976762,6.609163525584066,20.17689647441594,305.2866886454117,2.5199835559843784,-2.5199835559843784,-100.0
2010-08-03,1280808000000,37.5686,22.21,1.02975,30.1707962014506,6.616814557128084,19.935745442871916,301.2891667244289,2.513564700137433,-2.513564700137433,-100.0
2010-08-04,1280894400000,37.3857,22.1,1.01506,30.17193759791698,6.58185321005006,19.969616789949942,303.40416525026177,2.503472212714943,-2.503472212714943,-100.0
2010-08-05,1280980800000,37.1558,21.74,1.00156,30.110978548315874,6.53089717896583,20.001682821034173,306.2624058062639,2.4820649577756058,-2.4820649577756058,-100.0
2010-08-06,1281067200000,37.3928,22.14,1.00313,30.112031856397497,6.573000735132759,20.44487926486724,311.04331322510194,2.4978197584109942,-2.4978197584109942,-100.0
2010-08-09,1281326400000,37.0586,22.37,0.995,30.089419821666,6.509765668248164,21.43889433175184,329.33434818278545,2.473691445338776,-2.473691445338776,-100.0
2010-08-10,1281412800000,35.7414,25.39,0.99375,30.264326727893536,6.299786360572046,22.640053639427958,359.37811766321784,2.4075672873420952,-2.4075672873420952,-100.0
2010-08-11,1281499200000,35.97,25.73,0.97075,30.17354210664136,6.32441518441286,21.345384815587142,337.50764605389804,2.414674706940943,-2.414674706940943,-100.0
2010-08-12,1281585600000,35.5857,26.24,0.96063,30.100031631899643,6.245890262995488,22.78537973700451,364.8059568385179,2.3811310713093032,-2.3811310713093032,-100.0
2010-08-13,1281672000000,35.3771,26.1,0.96531,29.890158302254775,6.184458124916283,22.034751875083717,356.2923611093574,2.3408779819832652,-2.3408779819832652,-100.0
2010-08-16,1281931200000,35.9957,24.33,0.96094,29.816645724367596,6.282615465501401,25.129854534498598,399.9903332058067,2.373229052845586,-2.373229052845586,-100.0
2010-08-17,1282017600000,36.1528,24.59,0.94619,29.377114641307394,6.252302430734723,24.728777569265276,395.5147378620861,2.3306075895835985,-2.3306075895835985,-100.0
2010-08-18,1282104000000,35.6971,26.44,0.93094,29.197819793631183,6.148505544048547,25.621204455951457,416.7062105156843,2.281096668539579,-2.281096668539579,-100.0
2010-08-19,1282190400000,35.6628,25.49,0.91919,29.04384452275037,6.121420449100803,26.497759550899197,432.86945850601626,2.261464235852541,-2.261464235852541,-100.0
2010-08-20,1282276800000,35.1143,25.66,0.90638,29.07706354149607,6.028896046571393,27.57963395342861,457.4574472736684,2.232318167270483,-2.232318167270483,-100.0
